Date,Open,High,Low,Close,Adj Close,Volume
52,322.15,323.92,319.98,323.87,323.87,1731866.0
53,325.05,326.24,321.92,324.11,324.11,1705793.0
54,324.25,324.39,320.71,323.64,323.64,1436262.0
55,325.33,325.7,321.92,323.85,323.85,1517481.0
56,324.85,325.12,323.34,323.78,323.78,1063335.0
57,324.8,325.5,323.07,324.62,324.62,974444.0
58,324.72,325.36,323.0,323.78,323.78,8585807.0
59,530.75,537.97,525.66,537.31,537.31,36117256.0
61,535.9,537.34,527.46,528.04,528.04,22499974.0
63,528.15,533.88,525.67,532.28,532.28,17342844.0
66,527.65,531.32,521.57,529.43,529.43,20237143.0
67,527.02,531.48,523.91,526.29,526.29,16169016.0
68,527.01,532.5,524.12,525.5,525.5,13649133.0
69,525.36,530.83,523.48,527.8,527.8,10312277.0
70,528.01,530.05,524.87,529.18,529.18,9894892.0
71,529.43,531.0,526.54,527.78,527.78,11133058.0
72,528.84,530.39,524.88,525.79,525.79,10042750.0
74,528.0,530.18,526.32,527.65,527.65,8230561.0
75,529.1,535.12,528.32,533.03,533.03,11033556.0
77,534.06,534.21,527.63,529.3,529.3,8095696.0
79,529.0,531.0,527.01,529.62,529.62,8417573.0
81,529.5,531.0,527.16,529.78,529.78,7306684.0
83,531.61,533.9,530.4,533.28,533.28,7943649.0
85,531.52,532.83,527.61,528.53,528.53,8346245.0
88,529.1,531.0,526.74,529.41,529.41,7905687.0
91,531.0,537.16,530.58,536.33,536.33,7410383.0
93,535.78,540.2,534.42,539.86,539.86,6609584.0
94,541.74,541.8,534.0,535.03,535.03,7415578.0
95,532.62,537.88,531.45,537.01,537.01,5842351.0
96,535.94,540.86,534.35,538.12,538.12,7259134.0
97,540.8,542.2,537.45,538.05,538.05,4796100.0
98,537.73,541.2,535.64,537.35,537.35,4540655.0
100,536.97,540.2,534.0,534.11,534.11,3710485.0
102,534.0,536.54,530.53,533.66,533.66,4068527.0
103,533.05,534.58,527.71,532.62,532.62,4018578.0
104,532.85,534.0,527.38,529.31,529.31,2919678.0
105,529.31,530.88,523.92,527.48,527.48,4993301.0
106,530.53,531.76,526.73,528.56,528.56,4121675.0
107,531.0,537.25,528.16,535.14,535.14,3924871.0
108,534.95,536.48,532.26,533.54,533.54,2455142.0
109,535.49,536.0,529.97,530.62,530.62,2348239.0
110,528.84,532.17,526.97,528.53,528.53,2946650.0
111,529.21,530.0,524.52,528.03,528.03,3313683.0
112,531.51,535.92,529.64,535.07,535.07,3121675.0
113,536.71,540.6,534.64,539.49,539.49,3292904.0
114,541.5,541.5,535.26,537.89,537.89,2554642.0
115,535.44,539.88,533.66,535.18,535.18,2419978.0
116,538.17,540.27,534.62,538.56,538.56,2554443.0
117,541.05,547.03,540.28,546.29,546.29,3049337.0
118,548.28,548.91,545.32,546.62,546.62,2373224.0
119,546.62,548.4,543.58,546.5,546.5,2455342.0
120,548.0,548.0,544.17,547.3,547.3,2455541.0
121,547.59,548.65,543.77,546.07,546.07,2414383.0
122,546.55,546.65,540.8,541.64,541.64,2405891.0
123,542.44,544.07,539.14,543.41,543.41,2266331.0
124,542.0,544.57,541.57,542.65,542.65,1633964.0
125,542.65,544.38,542.17,542.3,542.3,1490608.0
126,543.0,545.3,542.0,543.8,543.8,1466731.0
127,545.0,545.2,539.12,542.82,542.82,1955842.0
128,543.97,544.52,539.82,542.5,542.5,1805962.0
129,542.9,547.97,542.15,546.93,546.93,1745753.0
130,547.5,548.0,544.63,548.0,548.0,1568439.0
131,548.5,548.5,544.51,546.15,546.15,1317261.0
132,546.5,548.0,544.26,547.41,547.41,1162736.0
133,547.71,547.98,544.88,545.3,545.3,1082036.0
134,546.45,546.5,540.2,542.77,542.77,1517781.0
135,543.49,544.57,539.95,542.53,542.53,1438130.0
136,542.95,543.3,539.2,541.8,541.8,1127670.0
137,541.57,541.85,538.54,539.28,539.28,965313.0
138,539.11,540.0,535.3,538.16,538.16,1167431.0
140,538.16,541.88,537.15,537.79,537.79,963136.0
142,537.79,539.67,533.91,537.62,537.62,1292306.0
143,537.62,538.46,530.95,532.82,532.82,1422556.0
144,531.85,535.88,529.46,533.66,533.66,1076742.0
145,535.57,539.88,535.03,538.48,538.48,1167231.0
146,539.02,540.75,538.02,539.08,539.08,1072116.0
147,539.65,540.48,537.65,538.5,538.5,1056242.0
148,537.94,539.12,533.8,535.28,535.28,1125613.0
149,533.07,534.85,529.45,531.64,531.64,1112586.0
150,528.68,531.82,525.62,527.75,527.75,1335063.0
151,529.0,530.39,525.33,527.59,527.59,1146232.0
152,525.5,534.63,525.05,532.6,532.6,1234764.0
153,533.17,534.53,527.68,528.16,528.16,8234760.0
154,529.16,535.8,528.55,535.75,535.75,11313876.0
155,537.51,541.99,535.61,537.87,537.87,17324160.0
156,538.75,542.96,537.51,542.21,542.21,14542445.0
157,543.0,548.85,542.9,548.26,548.26,13790699.0
158,546.98,551.1,546.22,547.8,547.8,11612380.0
159,548.62,548.85,542.52,546.37,546.37,10553437.0
160,545.61,549.62,544.73,549.25,549.25,7655336.0
161,549.62,551.88,546.65,549.52,549.52,8680311.0
162,549.1,549.31,544.5,548.41,548.41,8091699.0
163,547.77,548.05,542.68,547.05,547.05,7823568.0
164,545.52,547.37,542.5,546.59,546.59,8108883.0
165,547.97,547.97,542.52,544.27,544.27,5802991.0
166,545.55,545.55,540.71,543.05,543.05,6334660.0
167,544.37,545.79,541.85,544.26,544.26,6015580.0
168,544.26,545.0,541.85,543.28,543.28,5908686.0
171,547.89,554.3,547.05,551.12,551.12,7955238.0
172,551.12,551.12,545.32,548.73,548.73,5314281.0
173,548.15,549.66,545.91,548.02,548.02,5333862.0
174,549.53,549.53,543.32,545.8,545.8,6360235.0
175,545.45,546.37,541.74,543.04,543.04,6416576.0
176,544.52,544.52,539.4,541.51,541.51,7383810.0
177,542.52,544.68,540.78,542.65,542.65,5242352.0
178,542.65,542.88,537.98,540.77,540.77,4641953.0
179,540.77,543.89,540.45,542.82,542.82,3738458.0
180,542.85,544.18,540.8,542.58,542.58,2614183.0
181,541.9,543.79,540.55,542.82,542.82,3092305.0
182,542.85,545.13,542.48,543.6,543.6,2506082.0
183,543.68,544.69,541.26,542.04,542.04,2459138.0
184,542.85,544.0,541.62,542.93,542.93,1735463.0
185,542.93,543.73,539.95,542.82,542.82,2045552.0
186,543.27,543.3,541.07,542.18,542.18,2126970.0
187,543.46,543.69,539.8,542.78,542.78,1617780.0
188,542.85,543.43,540.53,542.8,542.8,1711087.0
189,542.85,545.13,541.9,544.36,544.36,1521676.0
190,544.69,544.85,542.62,544.62,544.62,1281717.0
191,544.62,544.86,542.62,543.3,543.3,1212286.0
192,544.05,548.88,543.6,548.53,548.53,1538730.0
193,547.2,550.01,546.25,546.7,546.7,1315084.0
194,546.49,548.99,545.4,548.39,548.39,1188010.0
195,546.86,548.45,545.76,546.47,546.47,1051407.0
196,545.5,547.37,544.38,546.99,546.99,1061347.0
197,547.0,547.0,540.49,541.98,541.98,1121777.0
198,541.78,542.25,539.12,541.8,541.8,864554.0
199,542.25,542.38,539.76,541.69,541.69,833466.0
201,541.8,543.3,541.29,542.45,542.45,640179.0
201,543.05,543.25,539.76,542.68,542.68,761098.0
202,543.05,548.0,542.27,547.36,547.36,892606.0
203,548.05,557.48,548.0,554.89,554.89,1149709.0
204,555.27,555.55,550.52,552.63,552.63,873186.0
205,554.46,556.9,552.81,555.49,555.49,804394.0
206,556.65,557.0,551.57,552.4,552.4,834544.0
207,553.55,554.7,550.38,551.17,551.17,7342.0
208,550.97,551.75,541.87,545.14,545.14,1299589.0
209,544.94,545.35,539.05,542.65,542.65,1163175.0
210,542.65,544.5,541.57,542.8,542.8,6669926.0
211,561.0,562.8,557.16,557.99,557.99,23542438.0
212,558.51,561.0,553.07,554.62,554.62,15746640.0
213,555.5,557.93,552.61,555.62,555.62,13031359.0
214,557.61,557.81,552.11,555.29,555.29,11303485.0
215,555.29,555.29,549.07,551.27,551.27,12158830.0
216,550.92,551.41,542.07,545.57,545.57,13067119.0
217,545.57,548.12,542.67,543.94,543.94,12742645.0
218,545.26,545.57,540.51,542.62,542.62,10814974.0
219,544.0,546.45,541.57,544.77,544.77,10603387.0
220,546.0,549.25,545.2,548.44,548.44,10074916.0
221,549.05,553.85,548.62,553.54,553.54,10410180.0
222,555.42,556.65,551.75,555.13,555.13,10513477.0
223,555.13,555.14,549.05,552.54,552.54,10270320.0
224,552.54,554.26,551.0,551.95,551.95,3778718.0
225,551.95,558.76,551.15,558.46,558.46,9798296.0
226,558.75,561.48,557.08,557.31,557.31,15352832.0
227,556.49,558.76,554.08,557.43,557.43,12132356.0
228,557.24,557.51,552.57,555.28,555.28,10815974.0
229,556.68,557.11,550.12,552.46,552.46,12159227.0
230,553.57,554.49,551.36,551.54,551.54,10631557.0
231,552.0,553.69,549.86,552.62,552.62,10252737.0
232,551.33,551.55,546.8,548.64,548.64,13934453.0
233,549.0,549.0,545.65,547.87,547.87,15057328.0
234,545.44,548.05,543.62,546.48,546.48,12438750.0
235,547.52,548.0,542.67,546.17,546.17,13135254.0
236,544.93,545.37,542.56,544.8,544.8,13051538.0
237,544.53,548.5,543.54,548.16,548.16,14195492.0
238,548.17,554.53,547.78,553.36,553.36,15274110.0
239,552.0,554.58,550.78,551.48,551.48,13553036.0
240,550.46,553.8,550.14,553.51,553.51,12534453.0
241,554.58,554.58,550.6,551.6,551.6,12603786.0
242,551.61,553.0,549.1,549.57,549.57,10209182.0
243,549.2,549.57,546.15,549.1,549.1,11011580.0
244,548.52,549.69,545.85,548.13,548.13,10794493.0
245,549.28,549.35,545.91,547.6,547.6,10567424.0
246,548.39,548.48,545.72,547.63,547.63,10610580.0
247,545.81,546.69,541.21,541.44,541.44,17794184.0
248,542.0,545.21,540.95,543.18,543.18,13224965.0
249,543.27,544.89,540.95,543.6,543.6,11012978.0
250,545.0,546.19,542.25,544.74,544.74,12143244.0
251,545.55,549.0,545.01,548.19,548.19,13046541.0
252,549.6,549.61,544.28,548.43,548.43,11338251.0
253,548.05,549.37,545.91,548.12,548.12,10572019.0
254,549.05,549.21,545.62,546.05,546.05,10730460.0
255,547.77,548.49,543.89,547.3,547.3,10861528.0
256,547.35,547.41,542.58,546.25,546.25,12295894.0
257,546.71,547.95,542.25,542.46,542.46,13286506.0
258,542.45,544.38,541.87,543.4,543.4,11152040.0
259,542.4,544.53,541.87,542.47,542.47,10637551.0
260,542.87,543.81,539.95,542.85,542.85,12397692.0
261,542.95,546.45,542.7,544.85,544.85,12508281.0
262,545.0,545.25,539.19,542.74,542.74,12533258.0
263,543.2,548.25,542.77,546.67,546.67,10464526.0
264,546.58,548.03,543.2,546.99,546.99,11745643.0
265,546.75,548.9,545.59,548.31,548.31,10401389.0
266,548.31,548.59,544.62,545.22,545.22,10555032.0
267,544.93,545.25,539.62,541.82,541.82,13759027.0
268,542.0,543.5,539.76,542.49,542.49,9349236.0
269,542.9,542.9,536.28,537.06,537.06,11032958.0
270,537.64,540.92,535.66,537.24,537.24,10653737.0
271,535.3,538.5,533.27,535.0,535.0,9473718.0
272,535.45,535.74,529.07,530.28,530.28,9517871.0
273,528.33,535.0,527.8,533.37,533.37,11212379.0
274,533.06,534.89,528.17,531.28,531.28,8216777.0
275,531.54,532.87,527.45,528.05,528.05,8951440.0
276,528.35,535.0,527.75,533.38,533.38,11044746.0
277,535.31,539.25,534.03,538.28,538.28,7703689.0
278,538.06,542.98,537.56,542.3,542.3,8945645.0
279,542.9,543.85,540.2,541.01,541.01,6300693.0
280,542.9,546.16,541.95,544.6,544.6,6660131.0
281,545.0,545.5,539.19,542.88,542.88,6551042.0
282,542.88,544.38,541.57,542.81,542.81,3877119.0
283,543.68,551.33,542.77,551.2,551.2,6734260.0
284,550.94,552.45,548.22,548.92,548.92,5080715.0
285,549.18,550.0,546.97,549.44,549.44,4493302.0
286,550.38,551.43,548.55,549.59,549.59,4612183.0
287,550.33,551.5,547.85,549.48,549.48,3889707.0
288,551.05,551.15,548.2,549.25,549.25,3510485.0
289,549.25,549.95,546.59,549.22,549.22,3412185.0
290,549.22,549.95,547.8,548.76,548.76,2188709.0
291,548.15,551.5,545.68,547.22,547.22,2543553.0
292,546.95,548.45,541.53,542.29,542.29,3494003.0
293,543.27,543.88,539.84,542.62,542.62,2693704.0
294,540.47,542.95,538.02,540.46,540.46,3223773.0
295,538.52,539.18,535.02,537.41,537.41,3623174.0
296,538.29,541.93,536.42,541.65,541.65,3363433.0
297,542.5,545.6,541.55,544.77,544.77,2211985.0
298,544.56,544.77,539.14,542.7,542.7,2429567.0
299,542.7,546.1,542.14,543.93,543.93,1580637.0
299,546.0,547.6,544.5,546.18,546.18,1769018.0
300,546.55,553.8,545.5,551.72,551.72,2022874.0
301,553.0,553.0,547.97,548.88,548.88,1494504.0
302,547.76,551.1,544.74,548.13,548.13,1355683.0
303,547.2,547.2,541.87,544.14,544.14,1902395.0
304,545.0,545.3,539.25,542.74,542.74,1904294.0
305,542.5,546.15,541.5,544.91,544.91,1507561.0
306,544.1,544.89,541.82,542.2,542.2,1610387.0
307,543.96,549.69,542.88,549.4,549.4,16757226.0
308,547.93,551.5,547.21,547.72,547.72,12325063.0
309,547.75,547.75,542.94,544.73,544.73,10121665.0
310,542.75,545.59,541.59,543.65,543.65,9340850.0
311,543.2,543.2,538.18,539.06,539.06,8207586.0
312,539.07,541.7,538.48,539.49,539.49,7237555.0
313,539.15,544.98,537.91,544.31,544.31,8007186.0
314,545.8,546.2,542.27,542.94,542.94,8096596.0
315,542.94,544.27,541.54,542.88,542.88,4079916.0
316,543.99,544.27,539.8,541.95,541.95,7434160.0
317,542.4,542.5,538.45,541.16,541.16,7809384.0
318,540.41,542.2,538.6,539.45,539.45,6778815.0
319,539.12,544.56,537.66,544.47,544.47,6840952.0
320,544.1,545.0,541.41,542.77,542.77,6427366.0
321,542.77,542.77,538.7,539.43,539.43,7474718.0
322,540.58,542.83,538.6,539.28,539.28,6321273.0
323,539.28,540.24,530.79,533.38,533.38,8527664.0
324,535.99,541.85,535.03,537.8,537.8,8491000.0
325,536.35,538.15,530.24,537.74,537.74,8341650.0
326,536.97,544.68,536.24,544.65,544.65,9247543.0
327,546.69,546.85,540.36,541.41,541.41,7844148.0
328,544.15,544.64,541.41,543.08,543.08,5773422.0
329,541.54,544.42,541.02,542.28,542.28,4680315.0
330,542.28,544.1,541.48,543.08,543.08,3641355.0
331,544.15,544.64,537.71,540.92,540.92,3804192.0
332,541.41,541.41,535.42,538.77,538.77,3520676.0
333,539.18,542.25,537.32,541.49,541.49,3333063.0
334,542.97,543.08,537.54,537.66,537.66,2520577.0
335,535.65,539.5,534.39,538.18,538.18,2580717.0
336,537.45,540.95,536.03,537.94,537.94,2555042.0
337,536.51,537.3,531.54,533.57,533.57,3217779.0
338,528.63,531.37,525.66,529.77,529.77,3936460.0
339,528.03,535.49,527.54,533.94,533.94,3015781.0
340,534.63,537.1,532.95,534.18,534.18,2570627.0
341,534.15,535.95,530.26,531.28,531.28,2625971.0
342,528.74,530.09,521.67,522.17,522.17,4529066.0
343,523.91,527.08,520.91,526.55,526.55,3556430.0
344,526.62,531.81,525.12,526.11,526.11,2930067.0
345,525.8,531.27,523.14,524.25,524.25,2817380.0
346,525.48,530.41,521.36,521.55,521.55,2563034.0
347,525.51,532.32,523.42,531.26,531.26,2663134.0
348,533.66,534.11,525.47,527.57,527.57,2282914.0
350,527.73,530.18,525.66,529.32,529.32,1717281.0
351,532.57,537.88,531.25,537.0,537.0,2063334.0
352,537.85,538.85,535.66,537.11,537.11,1616981.0
353,535.92,539.06,533.88,535.31,535.31,1470348.0
354,536.35,539.81,534.15,538.43,538.43,1363235.0
356,539.54,540.3,535.05,535.32,535.32,1509169.0
357,535.32,537.46,532.57,534.44,534.44,1292706.0
358,532.26,535.24,531.5,533.06,533.06,1250748.0
360,534.49,536.59,531.66,536.2,536.2,1308739.0
361,535.99,543.33,535.07,541.37,541.37,1793405.0
362,540.97,543.96,540.02,541.6,541.6,1204594.0
363,539.54,539.64,532.09,535.39,535.39,2008319.0
366,534.36,535.33,528.05,530.92,530.92,1630368.0
367,529.27,532.17,528.84,529.85,529.85,1392106.0
368,531.0,534.65,528.05,533.45,533.45,1633764.0
370,533.15,537.2,531.65,536.19,536.19,1335063.0
371,535.33,537.74,532.6,533.71,533.71,1311587.0
372,533.05,534.76,530.4,531.91,531.91,1240158.0
375,530.07,537.72,529.32,537.05,537.05,1321077.0
376,536.66,543.81,535.03,541.62,541.62,2041556.0
377,544.74,546.3,541.52,544.73,544.73,1557940.0
378,544.73,548.85,543.57,548.52,548.52,1464134.0
379,548.15,548.53,544.87,545.78,545.78,1111087.0
380,543.75,544.29,539.85,542.82,542.82,1034244.0
381,541.0,541.67,535.07,535.32,535.32,1492606.0
382,533.28,534.71,527.25,528.02,528.02,1563235.0
383,528.31,532.81,525.62,527.28,527.28,1210388.0
384,527.16,527.46,520.8,524.43,524.43,1324574.0
385,524.25,531.27,523.85,530.43,530.43,1366032.0
386,532.05,534.65,530.53,532.47,532.47,1104594.0
387,533.12,536.18,531.67,536.0,536.0,1074114.0
388,535.14,537.5,532.86,534.04,534.04,1122176.0
389,534.62,536.18,530.38,535.3,535.3,1165143.0
390,536.55,537.81,530.53,531.29,531.29,1215563.0
391,533.13,534.85,530.57,532.82,532.82,1244953.0
392,534.65,541.33,534.18,540.8,540.8,2072346.0
393,540.59,542.99,537.91,540.75,540.75,1527670.0
394,541.0,548.0,540.59,547.36,547.36,1660937.0
395,548.0,557.0,547.5,556.29,556.29,1732266.0
396,556.65,557.5,551.17,552.48,552.48,1521277.0
397,554.0,556.3,551.57,552.2,552.2,1430528.0
398,552.26,553.37,547.28,548.02,548.02,1295303.0
399,548.5,551.1,545.8,546.49,546.49,1172286.0
400,544.48,548.24,543.29,546.75,546.75,1048510.0
402,545.55,546.0,538.65,539.76,539.76,1335842.0
404,539.1,540.75,535.4,539.24,539.24,1330888.0
405,541.0,546.93,540.54,544.86,544.86,1231267.0
408,542.41,547.47,542.05,546.88,546.88,1065333.0
410,546.49,550.62,544.89,549.0,549.0,1124973.0
412,549.67,550.83,546.15,549.15,549.15,1064933.0
414,548.28,552.0,547.04,547.25,547.25,1021377.0
415,547.56,548.93,544.95,547.52,547.52,1086192.0
416,548.15,552.32,547.77,551.19,551.19,1034554.0
417,552.0,555.2,551.18,553.32,553.32,1111487.0
418,553.48,554.57,550.44,551.41,551.41,780558.0
421,548.97,551.85,543.54,544.29,544.29,14931453.0
423,543.66,545.18,538.7,543.54,543.54,12822961.0
424,544.49,544.81,539.17,542.7,542.7,11001389.0
426,542.38,544.15,540.95,543.05,543.05,5117.0
427,543.58,544.42,539.86,542.82,542.82,5516.0
428,543.69,544.38,540.61,542.17,542.17,6237.0
430,543.04,544.53,541.38,542.17,542.17,6274.0
431,543.04,544.69,540.88,542.7,542.7,6046.0
432,543.05,544.55,541.85,542.65,542.65,4635.0
433,542.98,544.69,541.78,544.57,544.57,3997.0
435,546.37,553.33,545.28,551.86,551.86,5914.0
437,551.86,553.0,549.16,549.57,549.57,3520.0
440,547.92,550.79,545.66,547.11,547.11,3714.0
442,547.85,548.84,545.96,546.81,546.81,2269.0
444,547.96,548.96,545.48,547.4,547.4,1734.0
445,545.82,548.25,544.39,546.05,546.05,1530.0
446,544.77,544.84,538.45,541.05,541.05,2223.0
447,544.86,544.86,542.57,543.68,543.68,1444.0
448,543.2,543.2,535.62,537.35,537.35,1999.0
449,537.71,541.22,534.54,538.16,538.16,1617.0
450,536.24,541.92,534.8,538.52,538.52,1465.0
451,537.0,540.8,534.86,535.75,535.75,1414.0
453,534.49,536.95,529.07,532.82,532.82,1464.0
455,527.75,532.84,521.91,524.21,524.21,2389.0
457,525.9,529.36,523.66,525.67,525.67,1628.0
458,527.28,533.0,525.67,530.44,530.44,1547.0
460,531.83,532.25,523.48,524.25,524.25,1545.0
461,524.25,525.28,520.05,524.88,524.88,1274.0
462,525.28,531.27,524.25,528.01,528.01,1374.0
463,527.97,531.27,525.91,527.32,527.32,1116.0
464,528.29,531.27,525.67,527.93,527.93,1022.0
468,530.06,535.53,529.24,533.88,533.88,1182.0
470,534.42,536.75,532.6,533.52,533.52,1157.0
471,532.03,534.65,530.53,532.15,532.15,1076.0
473,534.44,541.96,533.8,541.49,541.49,1774.0
474,540.44,544.68,538.9,543.58,543.58,1479.0
475,544.03,547.65,542.95,547.09,547.09,1390.0
476,545.8,546.11,541.46,544.14,544.14,1468.0
477,543.8,543.8,537.0,540.14,540.14,2207.0
478,540.54,545.89,540.01,544.35,544.35,1604.0
481,545.45,547.2,542.68,543.66,543.66,1511.0
482,541.32,543.0,540.45,541.26,541.26,1086.0
484,542.47,545.46,541.53,544.63,544.63,1030.0
485,546.47,548.4,542.13,543.95,543.95,1728.0
486,544.82,545.79,536.17,539.32,539.32,2030.0
487,541.0,548.31,540.55,546.05,546.05,1746.0
488,544.98,545.76,535.65,536.48,536.48,2033.0
489,535.4,539.47,533.6,534.07,534.07,1412.0
491,532.29,534.87,530.53,532.13,532.13,1580.0
493,532.21,533.53,525.66,529.75,529.75,1683.0
494,530.5,535.51,528.63,533.25,533.25,1463.0
495,534.41,535.71,525.63,529.38,529.38,1574.0
496,527.6,533.92,524.11,532.11,532.11,1748.0
497,533.0,535.37,527.54,530.86,530.86,1448.0
499,527.14,531.49,525.64,529.61,529.61,1367.0
499,531.53,532.8,523.48,523.52,523.52,1417.0
499,523.42,527.47,521.95,524.27,524.27,1345.0
501,526.48,533.0,524.0,532.36,532.36,2228.0
502,533.67,534.0,525.63,527.95,527.95,1545.0
503,529.15,531.0,526.04,527.23,527.23,1653.0
504,528.4,535.31,525.03,534.73,534.73,1778.0
505,533.55,536.34,531.65,533.05,533.05,1488.0
508,530.4,534.58,527.56,528.58,528.58,1263.0
509,526.43,530.88,521.03,521.75,521.75,1868.0
511,521.33,527.5,518.55,526.25,526.25,2124.0
512,526.55,533.33,524.03,532.0,532.0,1679.0
513,531.36,532.0,525.56,527.11,527.11,1425.0
514,524.57,525.23,517.23,518.58,518.58,2006.0
515,519.0,524.88,517.97,521.12,521.12,1721.0
516,523.99,524.98,518.4,519.05,519.05,1348.0
517,517.82,521.44,514.41,517.3,517.3,1526.0
518,518.16,524.0,512.5,514.32,514.32,2399.97
520,515.35,516.2,507.35,509.75,509.75,3350.93
521,507.4,510.27,500.65,502.85,502.85,4186.95
522,505.28,509.76,504.05,504.87,504.87,2363.57
523,506.0,507.65,500.5,502.82,502.82,2317.25
524,504.25,508.26,503.0,504.25,504.25,1888.87
525,507.27,508.31,501.75,504.04,504.04,1819.67
528,503.75,506.25,501.75,502.5,502.5,1787.31
529,503.2,508.49,503.05,506.53,506.53,1548.44
530,504.43,509.41,503.08,504.87,504.87,1445.31
531,504.05,507.67,501.57,503.15,503.15,1415.36
532,505.0,505.66,497.89,500.25,500.25,1727.46
533,502.35,507.77,502.0,502.13,502.13,1448.82
534,503.0,505.0,498.27,500.29,500.29,1334.36
535,500.6,508.21,499.75,505.8,505.8,1516.73
536,507.94,507.95,498.69,500.72,500.72,1774.46
537,501.13,502.75,495.07,501.57,501.57,2417.86
538,503.27,504.2,498.17,502.9,502.9,1416.84
539,505.25,508.52,504.28,504.97,504.97,1486.79
540,502.32,503.75,498.15,501.91,501.91,1748.26
541,505.25,505.95,498.22,502.05,502.05,1654.92
542,503.21,508.0,503.15,504.01,504.01,1343.69
543,505.0,506.25,498.39,500.78,500.78,1528.64
544,502.05,503.75,499.39,501.82,501.82,1510.66
545,503.27,505.61,501.95,503.05,503.05,1411.28
548,505.5,510.29,505.36,508.04,508.04,1998.39
549,508.8,509.81,505.8,507.23,507.23,1445.39
550,506.05,508.6,505.3,507.08,507.08,1248.78
551,505.88,507.08,502.67,504.18,504.18,1188.71
552,507.23,508.5,503.58,507.02,507.02,1066.73
555,503.8,508.38,503.58,506.62,506.62,1047.34
556,504.84,509.76,504.75,508.53,508.53,1147.34
557,507.0,507.05,502.68,504.87,504.87,1083.74
558,505.08,506.0,501.57,502.69,502.69,1074.78
559,504.04,505.41,501.57,504.48,504.48,1083.36
560,505.41,509.58,504.77,507.35,507.35,1373.49
561,509.0,509.21,505.61,507.08,507.08,1239.41
562,509.5,509.57,507.27,508.62,508.62,965.54
563,507.26,508.7,500.77,503.75,503.75,1748.84
564,505.0,505.65,498.59,500.72,500.72,1680.48
565,500.9,509.05,497.54,507.09,507.09,2111.46
566,509.46,509.97,505.51,507.81,507.81,1383.39
567,508.45,508.95,503.5,505.0,505.0,1307.09
568,504.0,509.95,502.7,507.25,507.25,1470.69
569,505.5,513.41,504.5,512.48,512.48,1904.46
570,513.41,514.38,509.14,510.48,510.48,1960.84
571,512.38,513.31,509.03,511.6,511.6,1840.39
573,510.95,513.15,507.08,508.35,508.35,1618.06
574,507.85,509.05,503.68,506.07,506.07,1846.34
576,507.45,510.89,505.47,507.06,507.06,1564.88
577,505.4,508.9,503.03,503.25,503.25,1338.08
578,505.61,505.87,499.12,502.28,502.28,1711.28
580,503.05,504.27,500.85,503.05,503.05,1680.66
581,505.27,509.69,504.39,509.5,509.5,1745.87
582,508.57,510.08,505.71,507.6,507.6,1334.36
583,509.1,509.51,506.37,509.18,509.18,1068.08
584,507.16,508.72,503.65,504.52,504.52,1735.73
585,507.0,508.79,504.2,507.46,507.46,1518.66
586,505.2,507.05,503.62,505.57,505.57,1319.25
587,505.13,507.45,503.04,503.38,503.38,1346.26
588,504.17,505.43,501.55,502.19,502.19,1221.79
589,502.75,508.2,501.87,502.62,502.62,1144.47
590,505.29,507.06,503.61,505.57,505.57,1086.29
591,504.05,505.47,502.05,502.6,502.6,1013.43
592,504.26,504.57,501.55,502.19,502.19,880.57
593,502.55,504.82,500.57,502.04,502.04,1205.69
594,505.0,506.75,504.7,505.31,505.31,1380.87
595,505.0,506.25,501.34,502.48,502.48,1366.85
596,503.2,508.75,503.08,505.18,505.18,1235.91
597,507.49,508.0,502.57,505.06,505.06,1041.27
598,505.53,508.0,504.88,507.46,507.46,880.99
599,507.96,508.99,502.67,503.2,503.2,1385.22
599,504.0,504.33,501.57,502.18,502.18,1299.18
599,502.42,508.33,501.93,502.62,502.62,1519.84
600,505.49,509.0,503.0,506.03,506.03,2150.64
602,505.27,507.78,503.61,505.5,505.5,1572.64
603,507.23,508.7,502.5,502.9,502.9,1617.74
604,505.24,505.27,498.62,500.28,500.28,1612.36
605,502.15,503.0,497.02,497.31,497.31,1438.1
607,498.37,502.64,495.6,501.7,501.7,1697.46
608,503.0,503.21,497.72,500.29,500.29,1448.77
609,499.05,503.76,498.02,501.8,501.8,1364.11
610,505.0,506.25,503.01,503.75,503.75,1213.78
611,506.0,508.7,505.5,507.08,507.08,1245.74
612,509.21,509.27,506.05,507.48,507.48,1077.78
613,505.0,508.9,504.3,507.26,507.26,1031.04
614,508.11,509.36,504.03,507.57,507.57,1084.86
615,508.49,509.91,503.5,504.11,504.11,1334.44
616,504.8,508.49,504.11,504.11,504.11,1147.13
617,506.16,508.0,503.57,505.06,505.06,1046.88
618,505.18,506.18,503.28,505.09,505.09,748.46
620,504.25,506.26,503.05,503.76,503.76,643.87
621,503.25,504.27,501.5,502.29,502.29,735.46
622,503.27,503.28,500.65,501.79,501.79,680.96
623,501.79,502.27,496.03,497.35,497.35,947.18
624,498.49,502.05,495.87,501.57,501.57,1511.77
625,502.5,507.48,501.5,503.06,503.06,1605.96
626,505.0,508.25,504.3,504.85,504.85,1334.4
627,503.77,506.25,502.01,503.28,503.28,989.31
629,502.49,503.95,498.15,500.27,500.27,1272.39
631,499.15,501.0,498.02,499.43,499.43,1066.76
632,497.07,500.85,496.87,497.78,497.78,1297.79
633,497.85,497.97,492.7,495.52,495.52,1570.39
